Aneg05G018740.1	ACNE_00001
Aneg05G008270.1	ACNE_28162
Aneg02G005640.1	ACNE_28163
Aneg04G026510.1	ACNE_28164
Aneg06G003820.1	ACNE_28165
Aneg03G021910.1	ACNE_28166
Aneg01G005290.1	ACNE_28167
Aneg02G009260.1	ACNE_28168
Aneg10G007850.1	ACNE_28169
Aneg01G020360.1	ACNE_28170
Aneg12G005940.1	ACNE_28171
Aneg01G016870.1	ACNE_28172
Aneg11G012790.1	ACNE_28173
Aneg07G011280.1	ACNE_28174
Aneg05G018260.1	ACNE_28175
Aneg10G008150.1	ACNE_28176
Aneg07G011660.1	ACNE_28177
Aneg01G016450.1	ACNE_28178
Aneg02G004700.1	ACNE_28179
Aneg07G004650.1	ACNE_28180
Aneg02G015500.1	ACNE_28181
Aneg02G003950.1	ACNE_28182
Aneg11G005470.1	ACNE_28183
Aneg01G025970.1	ACNE_28184
Aneg10G010910.1	ACNE_28185
Aneg07G007680.1	ACNE_28186
Aneg08G004040.1	ACNE_28187
Aneg09G019540.1	ACNE_28188
Aneg05G009040.1	ACNE_28189
Aneg04G028780.1	ACNE_28190
Aneg09G016080.1	ACNE_28191
Aneg08G012550.1	ACNE_28192
Aneg02G020580.1	ACNE_28193
Aneg06G010690.1	ACNE_28194
Aneg09G011900.1	ACNE_28195
Aneg04G023090.1	ACNE_28196
Aneg08G010590.1	ACNE_28197
Aneg01G005750.1	ACNE_28198
Aneg08G015230.1	ACNE_28199
Aneg02G021810.1	ACNE_28200
Aneg01G010530.1	ACNE_28201
Aneg03G022850.1	ACNE_28202
Aneg04G006730.1	ACNE_28203
Aneg01G011090.1	ACNE_28204
Aneg11G009160.1	ACNE_28205
Aneg13G001980.1	ACNE_28206
Aneg11G016700.1	ACNE_28207
Aneg05G007610.1	ACNE_28208
Aneg01G024560.1	ACNE_28209
Aneg04G016600.1	ACNE_28210
Aneg11G009370.1	ACNE_28211
Aneg03G027940.1	ACNE_28212
Aneg06G018000.1	ACNE_28213
Aneg07G013470.1	ACNE_28214
Aneg02G024580.1	ACNE_28215
Aneg07G008030.1	ACNE_28216
Aneg12G009420.1	ACNE_28217
Aneg06G015510.1	ACNE_28218
Aneg06G012790.1	ACNE_28219
Aneg04G006170.1	ACNE_28220
Aneg02G012000.1	ACNE_28221
Aneg01G003440.1	ACNE_28222
Aneg01G015620.1	ACNE_28223
Aneg03G029090.1	ACNE_28224
Aneg04G012100.1	ACNE_28225
Aneg07G004160.1	ACNE_28226
Aneg03G025040.1	ACNE_28227
Aneg10G015750.1	ACNE_28228
Aneg06G004300.1	ACNE_28229
Aneg06G009520.1	ACNE_28230
Aneg11G017480.1	ACNE_28231
Aneg01G005200.1	ACNE_28232
Aneg12G009450.1	ACNE_28233
Aneg02G007790.1	ACNE_28234
Aneg02G028200.1	ACNE_28235
Aneg13G009690.1	ACNE_28236
Aneg11G004580.1	ACNE_28237
Aneg06G001220.1	ACNE_28238
Aneg06G013890.1	ACNE_28239
Aneg11G001580.1	ACNE_28240
Aneg04G014010.1	ACNE_28241
Aneg10G016700.1	ACNE_28242
Aneg01G004030.1	ACNE_28243
Aneg12G014550.1	ACNE_28244
Aneg09G005340.1	ACNE_28245
Aneg08G007750.1	ACNE_28246
Aneg12G018710.1	ACNE_28247
Aneg04G013270.1	ACNE_28248
Aneg12G011280.1	ACNE_28249
Aneg04G013320.1	ACNE_28250
Aneg09G013610.1	ACNE_28251
Aneg07G010060.1	ACNE_28252
Aneg04G024160.1	ACNE_28253
Aneg11G014420.1	ACNE_28254
Aneg01G031480.1	ACNE_28255
Aneg10G007420.1	ACNE_28256
Aneg06G021030.1	ACNE_28257
Aneg01G009960.1	ACNE_28258
Aneg03G028630.1	ACNE_28259
Aneg05G003410.1	ACNE_28260
Aneg03G000880.1	ACNE_28261
Aneg03G004810.1	ACNE_28262
Aneg12G010760.1	ACNE_28263
Aneg06G005850.1	ACNE_28264
Aneg01G010300.1	ACNE_28265
Aneg09G012410.1	ACNE_28266
Aneg13G003640.1	ACNE_28267
Aneg08G010190.1	ACNE_28268
Aneg08G006280.1	ACNE_28269
Aneg07G002430.1	ACNE_28270
Aneg03G023350.1	ACNE_28271
Aneg07G009960.1	ACNE_28272
Aneg11G017280.1	ACNE_28273
Aneg01G013200.1	ACNE_28274
Aneg10G004310.1	ACNE_28275
Aneg03G008450.1	ACNE_28276
Aneg07G010700.1	ACNE_28277
Aneg03G000350.1	ACNE_28278
Aneg09G000800.1	ACNE_28279
Aneg11G004390.1	ACNE_28280
Aneg11G004470.1	ACNE_28281
Aneg13G007150.1	ACNE_28282
Aneg07G016580.1	ACNE_28283
Aneg01G015900.1	ACNE_28284
Aneg01G009020.1	ACNE_28285
Aneg01G006930.1	ACNE_28286
Aneg03G008110.1	ACNE_28287
Aneg05G017050.1	ACNE_28288
Aneg04G018280.1	ACNE_28289
Aneg03G008210.1	ACNE_28290
Aneg09G002150.1	ACNE_28291
Aneg01G001080.1	ACNE_28292
Aneg09G007220.1	ACNE_28293
Aneg03G012300.1	ACNE_28294
Aneg05G001060.1	ACNE_28295
Aneg04G001870.1	ACNE_28296
Aneg05G006720.1	ACNE_28297
Aneg02G004880.1	ACNE_28298
Aneg01G004400.1	ACNE_28299
Aneg09G008160.1	ACNE_28300
Aneg01G033390.1	ACNE_28301
Aneg10G001610.1	ACNE_28302
Aneg09G004800.1	ACNE_28303
Aneg05G024900.1	ACNE_28304
Aneg03G016200.1	ACNE_28305
Aneg02G029660.1	ACNE_28306
Aneg03G011010.1	ACNE_28307
Aneg12G005540.1	ACNE_28308
Aneg02G020280.1	ACNE_28309
Aneg13G000450.1	ACNE_28310
Aneg07G016710.1	ACNE_28311
Aneg01G016820.1	ACNE_28312
Aneg03G013120.1	ACNE_28313
Aneg01G016940.1	ACNE_28314
Aneg02G013850.1	ACNE_28315
Aneg12G014620.1	ACNE_28316
Aneg03G013560.1	ACNE_28317
Aneg04G029340.1	ACNE_28318
Aneg05G020830.1	ACNE_28319
Aneg02G006360.1	ACNE_28320
Aneg06G015000.1	ACNE_28321
Aneg11G000190.1	ACNE_28322
Aneg11G018640.1	ACNE_28323
Aneg05G023720.1	ACNE_28324
Aneg08G005720.1	ACNE_28325
Aneg03G009750.1	ACNE_28326
Aneg03G005240.1	ACNE_28327
Aneg12G001060.1	ACNE_28328
Aneg05G010660.1	ACNE_28329
Aneg07G014800.1	ACNE_28330
Aneg02G029230.1	ACNE_28331
Aneg05G015920.1	ACNE_28332
Aneg03G011430.1	ACNE_28333
Aneg12G000560.1	ACNE_28334
Aneg06G017760.1	ACNE_28335
Aneg03G028130.1	ACNE_28336
Aneg06G011230.1	ACNE_28337
Aneg01G025450.1	ACNE_28338
Aneg10G010020.1	ACNE_28339
Aneg04G005400.1	ACNE_28340
Aneg01G027290.1	ACNE_28341
Aneg13G013210.1	ACNE_28342
Aneg04G021590.1	ACNE_28343
Aneg01G001950.1	ACNE_28344
Aneg10G005380.1	ACNE_28345
Aneg03G005420.1	ACNE_28346
Aneg01G022760.1	ACNE_28347
Aneg02G013010.1	ACNE_28348
Aneg04G020150.1	ACNE_28349
Aneg09G012270.1	ACNE_28350
Aneg04G013880.1	ACNE_28351
Aneg13G007250.1	ACNE_28352
Aneg04G021120.1	ACNE_28353
Aneg13G002060.1	ACNE_28354
Aneg03G026910.1	ACNE_28355
Aneg11G017290.1	ACNE_28356
Aneg10G001970.1	ACNE_28357
Aneg13G007490.1	ACNE_28358
Aneg06G018260.1	ACNE_28359
Aneg04G024480.1	ACNE_28360
Aneg06G000830.1	ACNE_28361
Aneg01G018630.1	ACNE_28362
Aneg02G007330.1	ACNE_28363
Aneg01G007020.1	ACNE_28364
Aneg10G015530.1	ACNE_28365
Aneg03G012510.1	ACNE_28366
Aneg01G021630.1	ACNE_28367
Aneg05G001670.1	ACNE_28368
Aneg11G016320.1	ACNE_28369
Aneg01G013100.1	ACNE_28370
Aneg04G025800.1	ACNE_28371
Aneg02G008810.1	ACNE_28372
Aneg12G006490.1	ACNE_28373
Aneg04G024690.1	ACNE_28374
Aneg02G000080.1	ACNE_28375
Aneg12G008720.1	ACNE_28376
Aneg04G029200.1	ACNE_28377
Aneg04G028460.1	ACNE_28378
Aneg03G019400.1	ACNE_28379
Aneg02G031790.1	ACNE_28380
Aneg01G013170.1	ACNE_28381
Aneg02G011020.1	ACNE_28382
Aneg05G022500.1	ACNE_28383
Aneg06G000990.1	ACNE_28384
Aneg05G011430.1	ACNE_28385
Aneg11G015630.1	ACNE_28386
Aneg01G000430.1	ACNE_28387
Aneg01G006470.1	ACNE_28388
Aneg04G000700.1	ACNE_28389
Aneg02G019520.1	ACNE_28390
Aneg09G014730.1	ACNE_28391
Aneg06G005020.1	ACNE_28392
Aneg05G019370.1	ACNE_28393
Aneg09G008720.1	ACNE_28394
Aneg02G024680.1	ACNE_28395
Aneg09G015970.1	ACNE_28396
Aneg01G003090.1	ACNE_28397
Aneg01G018760.1	ACNE_28398
Aneg06G000570.1	ACNE_28399
Aneg04G015920.1	ACNE_28400
Aneg01G003950.1	ACNE_28401
Aneg05G016080.1	ACNE_28402
Aneg01G033740.1	ACNE_28403
Aneg08G006850.1	ACNE_28404
Aneg10G003710.1	ACNE_28405
Aneg12G006390.1	ACNE_28406
Aneg13G008370.1	ACNE_28407
Aneg13G009270.1	ACNE_28408
Aneg05G021960.1	ACNE_28409
Aneg05G013080.1	ACNE_28410
Aneg06G009000.1	ACNE_28411
Aneg01G012870.1	ACNE_28412
Aneg09G019230.1	ACNE_28413
Aneg05G019360.1	ACNE_28414
Aneg05G013680.1	ACNE_28415
Aneg06G008570.1	ACNE_28416
Aneg04G002680.1	ACNE_28417
Aneg10G007190.1	ACNE_28418
Aneg01G017120.1	ACNE_28419
Aneg08G007040.1	ACNE_28420
Aneg05G020880.1	ACNE_28421
Aneg05G008350.1	ACNE_28422
Aneg09G009390.1	ACNE_28423
Aneg12G003990.1	ACNE_28424
Aneg04G008610.1	ACNE_28425
Aneg08G016250.1	ACNE_28426
Aneg11G009690.1	ACNE_28427
Aneg12G006730.1	ACNE_28428
Aneg05G017100.1	ACNE_28429
Aneg05G018320.1	ACNE_28430
Aneg03G007570.1	ACNE_28431
Aneg10G011300.1	ACNE_28432
Aneg10G007990.1	ACNE_28433
Aneg12G005660.1	ACNE_28434
Aneg03G022650.1	ACNE_28435
Aneg01G023410.1	ACNE_28436
Aneg04G018710.1	ACNE_28437
Aneg02G024120.1	ACNE_28438
Aneg11G008880.1	ACNE_28439
Aneg04G005070.1	ACNE_28440
Aneg02G029740.1	ACNE_28441
Aneg04G022480.1	ACNE_28442
Aneg05G002470.1	ACNE_28443
Aneg11G011690.1	ACNE_28444
Aneg05G003500.1	ACNE_28445
Aneg05G009030.1	ACNE_28446
Aneg07G016910.1	ACNE_28447
Aneg03G028170.1	ACNE_28448
Aneg07G019440.1	ACNE_28449
Aneg03G017070.1	ACNE_28450
Aneg11G018650.1	ACNE_28451
Aneg02G018340.1	ACNE_28452
Aneg10G002470.1	ACNE_28453
Aneg04G010070.1	ACNE_28454
Aneg01G007870.1	ACNE_28455
Aneg09G019600.1	ACNE_28456
Aneg05G015020.1	ACNE_28457
Aneg03G012150.1	ACNE_28458
Aneg13G016440.1	ACNE_28459
Aneg07G008700.1	ACNE_28460
Aneg08G003460.1	ACNE_28461
Aneg12G011400.1	ACNE_28462
Aneg12G005450.1	ACNE_28463
Aneg12G006770.1	ACNE_28464
Aneg13G009190.1	ACNE_28465
Aneg02G020790.1	ACNE_28466
Aneg12G013770.1	ACNE_28467
Aneg09G002110.1	ACNE_28468
Aneg01G026930.1	ACNE_28469
Aneg04G027660.1	ACNE_28470
Aneg03G011310.1	ACNE_28471
Aneg10G004380.1	ACNE_28472
Aneg09G014580.1	ACNE_28473
Aneg07G006150.1	ACNE_28474
Aneg10G004740.1	ACNE_28475
Aneg07G013040.1	ACNE_28476
Aneg09G003780.1	ACNE_28477
Aneg09G008620.1	ACNE_28478
Aneg01G030410.1	ACNE_28479
Aneg03G008160.1	ACNE_28480
Aneg03G024620.1	ACNE_28481
Aneg12G008820.1	ACNE_28482
Aneg10G006580.1	ACNE_28483
Aneg05G007450.1	ACNE_28484
Aneg03G003770.1	ACNE_28485
Aneg07G013390.1	ACNE_28486
Aneg09G001780.1	ACNE_28487
Aneg04G004420.1	ACNE_28488
Aneg02G031560.1	ACNE_28489
Aneg10G002280.1	ACNE_28490
Aneg01G005310.1	ACNE_28491
Aneg05G014850.1	ACNE_28492
Aneg13G015920.1	ACNE_28493
Aneg05G021940.1	ACNE_28494
Aneg03G025600.1	ACNE_28495
Aneg05G011570.1	ACNE_28496
Aneg02G003050.1	ACNE_28497
Aneg01G023190.1	ACNE_28498
Aneg12G017020.1	ACNE_28499
Aneg06G001610.1	ACNE_28500
Aneg12G000110.1	ACNE_28501
Aneg06G015600.1	ACNE_28502
Aneg10G004450.1	ACNE_28503
Aneg02G027600.1	ACNE_28504
Aneg08G014400.1	ACNE_28505
Aneg01G015820.1	ACNE_28506
Aneg13G015010.1	ACNE_28507
Aneg06G007380.1	ACNE_28508
Aneg02G029910.1	ACNE_28509
Aneg07G001760.1	ACNE_28510
Aneg04G019640.1	ACNE_28511
Aneg11G007350.1	ACNE_28512
Aneg03G024270.1	ACNE_28513
Aneg10G015140.1	ACNE_28514
Aneg03G028430.1	ACNE_28515
Aneg06G011480.1	ACNE_28516
Aneg01G014770.1	ACNE_28517
Aneg06G006230.1	ACNE_28518
Aneg11G004200.1	ACNE_28519
Aneg01G017550.1	ACNE_28520
Aneg03G003890.1	ACNE_28521
Aneg13G012710.1	ACNE_28522
Aneg12G010110.1	ACNE_28523
Aneg09G008590.1	ACNE_28524
Aneg03G013650.1	ACNE_28525
Aneg07G010960.1	ACNE_28526
Aneg12G000870.1	ACNE_28527
Aneg04G000720.1	ACNE_28528
Aneg02G018680.1	ACNE_28529
Aneg01G033300.1	ACNE_28530
Aneg12G012610.1	ACNE_28531
Aneg07G004200.1	ACNE_28532
Aneg12G011620.1	ACNE_28533
Aneg09G008490.1	ACNE_28534
Aneg13G016400.1	ACNE_28535
Aneg07G013940.1	ACNE_28536
Aneg13G001890.1	ACNE_28537
Aneg01G006170.1	ACNE_28538
Aneg08G008080.1	ACNE_28539
Aneg10G011310.1	ACNE_28540
Aneg03G007960.1	ACNE_28541
Aneg04G004890.1	ACNE_28542
Aneg11G000790.1	ACNE_28543
Aneg02G017750.1	ACNE_28544
Aneg04G029360.1	ACNE_28545
Aneg03G021030.1	ACNE_28546
Aneg01G029150.1	ACNE_28547
Aneg04G023540.1	ACNE_28548
Aneg12G015380.1	ACNE_28549
Aneg02G005730.1	ACNE_28550
Aneg03G022160.1	ACNE_28551
Aneg01G008170.1	ACNE_28552
Aneg05G021330.1	ACNE_28553
Aneg02G024750.1	ACNE_28554
Aneg13G000720.1	ACNE_28555
Aneg04G016440.1	ACNE_28556
Aneg04G014190.1	ACNE_28557
Aneg03G024070.1	ACNE_28558
Aneg06G008420.1	ACNE_28559
Aneg06G016550.1	ACNE_28560
Aneg05G000990.1	ACNE_28561
Aneg05G014160.1	ACNE_28562
Aneg03G029120.1	ACNE_28563
Aneg13G007380.1	ACNE_28564
Aneg08G015570.1	ACNE_28565
Aneg02G031380.1	ACNE_28566
Aneg04G018380.1	ACNE_28567
Aneg12G007420.1	ACNE_28568
Aneg06G001670.1	ACNE_28569
Aneg06G000330.1	ACNE_28570
Aneg10G004130.1	ACNE_28571
Aneg12G008920.1	ACNE_28572
Aneg03G004300.1	ACNE_28573
Aneg08G016590.1	ACNE_28574
Aneg02G013700.1	ACNE_28575
Aneg01G003220.1	ACNE_28576
Aneg11G015470.1	ACNE_28577
Aneg05G002750.1	ACNE_28578
Aneg11G010150.1	ACNE_28579
Aneg05G020840.1	ACNE_28580
Aneg04G007820.1	ACNE_28581
Aneg02G008470.1	ACNE_28582
Aneg11G001650.1	ACNE_28583
Aneg13G017150.1	ACNE_28584
Aneg01G033870.1	ACNE_28585
Aneg08G008150.1	ACNE_28586
Aneg08G000180.1	ACNE_28587
Aneg03G001290.1	ACNE_28588
Aneg13G004750.1	ACNE_28589
Aneg12G010340.1	ACNE_28590
Aneg09G014200.1	ACNE_28591
Aneg05G020610.1	ACNE_28592
Aneg12G018670.1	ACNE_28593
Aneg08G012450.1	ACNE_28594
Aneg01G005650.1	ACNE_28595
Aneg02G021580.1	ACNE_28596
Aneg06G009750.1	ACNE_28597
Aneg13G015360.1	ACNE_28598
Aneg02G022640.1	ACNE_28599
Aneg07G013600.1	ACNE_28600
Aneg04G009930.1	ACNE_28601
Aneg09G013440.1	ACNE_28602
Aneg02G029570.1	ACNE_28603
Aneg02G002220.1	ACNE_28604
Aneg12G015100.1	ACNE_28605
Aneg02G013060.1	ACNE_28606
Aneg11G008040.1	ACNE_28607
Aneg12G011830.1	ACNE_28608
Aneg12G012160.1	ACNE_28609
Aneg11G010300.1	ACNE_28610
Aneg13G002520.1	ACNE_28611
Aneg04G023970.1	ACNE_28612
Aneg02G027460.1	ACNE_28613
Aneg08G014780.1	ACNE_28614
Aneg07G003160.1	ACNE_28615
Aneg06G014270.1	ACNE_28616
Aneg09G012000.1	ACNE_28617
Aneg02G025300.1	ACNE_28618
Aneg09G013570.1	ACNE_28619
Aneg07G011420.1	ACNE_28620
Aneg05G010430.1	ACNE_28621
Aneg04G016430.1	ACNE_28622
Aneg13G017470.1	ACNE_28623
Aneg01G006180.1	ACNE_28624
Aneg09G016620.1	ACNE_28625
Aneg03G009700.1	ACNE_28626
Aneg01G018070.1	ACNE_28627
Aneg11G015790.1	ACNE_28628
Aneg04G019230.1	ACNE_28629
Aneg09G002060.1	ACNE_28630
Aneg04G014320.1	ACNE_28631
Aneg11G009110.1	ACNE_28632
Aneg13G008960.1	ACNE_28633
Aneg09G005750.1	ACNE_28634
Aneg03G016810.1	ACNE_28635
Aneg03G005340.1	ACNE_28636
Aneg08G015360.1	ACNE_28637
Aneg13G006480.1	ACNE_28638
Aneg05G017360.1	ACNE_28639
Aneg07G014620.1	ACNE_28640
Aneg10G014740.1	ACNE_28641
Aneg02G032010.1	ACNE_28642
Aneg09G008510.1	ACNE_28643
Aneg02G027270.1	ACNE_28644
Aneg06G015390.1	ACNE_28645
Aneg07G001870.1	ACNE_28646
Aneg12G015170.1	ACNE_28647
Aneg02G020670.1	ACNE_28648
Aneg07G004910.1	ACNE_28649
Aneg01G003070.1	ACNE_28650
Aneg04G026040.1	ACNE_28651
Aneg10G008560.1	ACNE_28652
Aneg07G010610.1	ACNE_28653
Aneg11G007220.1	ACNE_28654
Aneg09G011920.1	ACNE_28655
Aneg05G021510.1	ACNE_28656
Aneg04G010640.1	ACNE_28657
Aneg03G012120.1	ACNE_28658
Aneg01G030130.1	ACNE_28659
Aneg04G001680.1	ACNE_28660
Aneg04G012570.1	ACNE_28661
Aneg08G010300.1	ACNE_28662
Aneg11G008350.1	ACNE_28663
Aneg09G011420.1	ACNE_28664
Aneg13G002920.1	ACNE_28665
Aneg07G016130.1	ACNE_28666
Aneg05G022000.1	ACNE_28667
Aneg01G029110.1	ACNE_28668
Aneg11G001180.1	ACNE_28669
Aneg04G020320.1	ACNE_28670
Aneg06G019680.1	ACNE_28671
Aneg02G007620.1	ACNE_28672
Aneg11G008730.1	ACNE_28673
Aneg04G017820.1	ACNE_28674
Aneg11G013710.1	ACNE_28675
Aneg03G003790.1	ACNE_28676
Aneg06G011620.1	ACNE_28677
Aneg12G011760.1	ACNE_28678
Aneg08G006090.1	ACNE_28679
Aneg09G009860.1	ACNE_28680
Aneg09G015000.1	ACNE_28681
Aneg08G014200.1	ACNE_28682
Aneg04G019810.1	ACNE_28683
Aneg05G018900.1	ACNE_28684
Aneg08G001800.1	ACNE_28685
Aneg06G018930.1	ACNE_28686
Aneg11G010840.1	ACNE_28687
Aneg12G012050.1	ACNE_28688
Aneg11G014060.1	ACNE_28689
Aneg07G012200.1	ACNE_28690
Aneg06G003520.1	ACNE_28691
Aneg11G001340.1	ACNE_28692
Aneg13G017030.1	ACNE_28693
Aneg06G010000.1	ACNE_28694
Aneg03G005530.1	ACNE_28695
Aneg02G000220.1	ACNE_28696
Aneg08G006790.1	ACNE_28697
Aneg05G023980.1	ACNE_28698
Aneg08G012310.1	ACNE_28699
Aneg09G010430.1	ACNE_28700
Aneg08G015100.1	ACNE_28701
Aneg01G005480.1	ACNE_28702
Aneg05G013420.1	ACNE_28703
Aneg08G008270.1	ACNE_28704
Aneg10G002400.1	ACNE_28705
Aneg06G001600.1	ACNE_28706
Aneg04G015360.1	ACNE_28707
Aneg02G027190.1	ACNE_28708
Aneg06G009430.1	ACNE_28709
Aneg12G016660.1	ACNE_28710
Aneg01G020990.1	ACNE_28711
Aneg12G003450.1	ACNE_28712
Aneg01G001200.1	ACNE_28713
Aneg09G006020.1	ACNE_28714
Aneg04G028100.1	ACNE_28715
Aneg06G011540.1	ACNE_28716
Aneg03G014640.1	ACNE_28717
Aneg05G011030.1	ACNE_28718
Aneg13G014470.1	ACNE_28719
Aneg03G015230.1	ACNE_28720
Aneg01G000490.1	ACNE_28721
Aneg08G001860.1	ACNE_28722
Aneg01G012680.1	ACNE_28723
Aneg03G006340.1	ACNE_28724
Aneg05G012390.1	ACNE_28725
Aneg04G027440.1	ACNE_28726
Aneg11G013740.1	ACNE_28727
Aneg11G004720.1	ACNE_28728
Aneg11G008360.1	ACNE_28729
Aneg07G018110.1	ACNE_28730
Aneg05G000830.1	ACNE_28731
Aneg04G004050.1	ACNE_28732
Aneg06G020740.1	ACNE_28733
Aneg07G008810.1	ACNE_28734
Aneg01G003000.1	ACNE_28735
Aneg11G015200.1	ACNE_28736
Aneg01G008550.1	ACNE_28737
Aneg13G004510.1	ACNE_28738
Aneg05G017930.1	ACNE_28739
Aneg01G019580.1	ACNE_28740
Aneg01G028790.1	ACNE_28741
Aneg01G029940.1	ACNE_28742
Aneg08G009120.1	ACNE_28743
Aneg02G012410.1	ACNE_28744
Aneg13G009250.1	ACNE_28745
Aneg099S000020.1	ACNE_28746
Aneg04G011240.1	ACNE_28747
Aneg05G001180.1	ACNE_28748
Aneg01G028040.1	ACNE_28749
Aneg11G003710.1	ACNE_28750
Aneg13G008180.1	ACNE_28751
Aneg06G004360.1	ACNE_28752
Aneg13G000680.1	ACNE_28753
Aneg04G005280.1	ACNE_28754
Aneg01G002010.1	ACNE_28755
Aneg01G007060.1	ACNE_28756
Aneg08G013860.1	ACNE_28757
Aneg09G016880.1	ACNE_28758
Aneg10G012940.1	ACNE_28759
Aneg10G009180.1	ACNE_28760
Aneg04G024850.1	ACNE_28761
Aneg10G001070.1	ACNE_28762
Aneg03G017590.1	ACNE_28763
Aneg06G020050.1	ACNE_28764
Aneg12G007450.1	ACNE_28765
Aneg03G027540.1	ACNE_28766
Aneg03G009260.1	ACNE_28767
Aneg04G017540.1	ACNE_28768
Aneg03G022060.1	ACNE_28769
Aneg11G009580.1	ACNE_28770
Aneg04G022070.1	ACNE_28771
Aneg04G024960.1	ACNE_28772
Aneg04G010030.1	ACNE_28773
Aneg04G022170.1	ACNE_28774
Aneg04G024110.1	ACNE_28775
Aneg02G016020.1	ACNE_28776
Aneg10G007030.1	ACNE_28777
Aneg11G016390.1	ACNE_28778
Aneg12G016370.1	ACNE_28779
Aneg07G007840.1	ACNE_28780
Aneg08G017230.1	ACNE_28781
Aneg01G005610.1	ACNE_28782
Aneg06G001340.1	ACNE_28783
Aneg05G001410.1	ACNE_28784
Aneg05G021490.1	ACNE_28785
Aneg12G005790.1	ACNE_28786
Aneg01G028570.1	ACNE_28787
Aneg13G000930.1	ACNE_28788
Aneg06G019320.1	ACNE_28789
Aneg12G004470.1	ACNE_28790
Aneg02G013500.1	ACNE_28791
Aneg03G004270.1	ACNE_28792
Aneg05G002560.1	ACNE_28793
Aneg12G015960.1	ACNE_28794
Aneg08G011070.1	ACNE_28795
Aneg02G019310.1	ACNE_28796
Aneg02G015480.1	ACNE_28797
Aneg01G027620.1	ACNE_28798
Aneg02G028900.1	ACNE_28799
Aneg02G004170.1	ACNE_28800
Aneg02G000460.1	ACNE_28801
Aneg12G003710.1	ACNE_28802
Aneg10G007860.1	ACNE_28803
Aneg12G014910.1	ACNE_28804
Aneg12G012130.1	ACNE_28805
Aneg07G005310.1	ACNE_28806
Aneg05G023760.1	ACNE_28807
Aneg03G006890.1	ACNE_28808
Aneg04G019760.1	ACNE_28809
Aneg01G018200.1	ACNE_28810
Aneg01G026780.1	ACNE_28811
Aneg07G010030.1	ACNE_28812
Aneg01G030260.1	ACNE_28813
Aneg01G031320.1	ACNE_28814
Aneg01G012210.1	ACNE_28815
Aneg09G009110.1	ACNE_28816
Aneg10G008620.1	ACNE_28817
Aneg03G010060.1	ACNE_28818
Aneg06G014100.1	ACNE_28819
Aneg07G007710.1	ACNE_28820
Aneg01G020440.1	ACNE_28821
Aneg11G000470.1	ACNE_28822
Aneg04G028860.1	ACNE_28823
Aneg11G013650.1	ACNE_28824
Aneg13G016700.1	ACNE_28825
Aneg13G010200.1	ACNE_28826
Aneg11G001590.1	ACNE_28827
Aneg12G017350.1	ACNE_28828
Aneg08G011900.1	ACNE_28829
Aneg06G001760.1	ACNE_28830
Aneg13G009890.1	ACNE_28831
Aneg04G021570.1	ACNE_28832
Aneg05G005920.1	ACNE_28833
Aneg03G023550.1	ACNE_28834
Aneg08G017180.1	ACNE_28835
Aneg08G015260.1	ACNE_28836
Aneg05G012920.1	ACNE_28837
Aneg12G003860.1	ACNE_28838
Aneg05G020620.1	ACNE_28839
Aneg13G002800.1	ACNE_28840
Aneg04G012330.1	ACNE_28841
Aneg11G014140.1	ACNE_28842
Aneg03G001520.1	ACNE_28843
Aneg05G009490.1	ACNE_28844
Aneg01G026680.1	ACNE_28845
Aneg11G006730.1	ACNE_28846
Aneg01G017300.1	ACNE_28847
Aneg01G009700.1	ACNE_28848
Aneg10G014590.1	ACNE_28849
Aneg05G009700.1	ACNE_28850
Aneg10G010110.1	ACNE_28851
Aneg04G006680.1	ACNE_28852
Aneg12G016170.1	ACNE_28853
Aneg01G026290.1	ACNE_28854
Aneg01G029710.1	ACNE_28855
Aneg02G019480.1	ACNE_28856
Aneg03G007740.1	ACNE_28857
Aneg04G013390.1	ACNE_28858
Aneg10G010330.1	ACNE_28859
Aneg01G033000.1	ACNE_28860
Aneg12G002030.1	ACNE_28861
Aneg04G012410.1	ACNE_28862
Aneg09G012360.1	ACNE_28863
Aneg12G001890.1	ACNE_28864
Aneg06G003840.1	ACNE_28865
Aneg13G010400.1	ACNE_28866
Aneg09G009340.1	ACNE_28867
Aneg13G016610.1	ACNE_28868
Aneg12G009280.1	ACNE_28869
Aneg09G002160.1	ACNE_28870
Aneg09G000040.1	ACNE_28871
Aneg01G003810.1	ACNE_28872
Aneg04G015850.1	ACNE_28873
Aneg11G012210.1	ACNE_28874
Aneg03G020470.1	ACNE_28875
Aneg01G012050.1	ACNE_28876
Aneg01G032460.1	ACNE_28877
Aneg05G006360.1	ACNE_28878
Aneg01G022780.1	ACNE_28879
Aneg04G005590.1	ACNE_28880
Aneg06G001890.1	ACNE_28881
Aneg04G018340.1	ACNE_28882
Aneg09G019150.1	ACNE_28883
Aneg08G013370.1	ACNE_28884
Aneg02G023780.1	ACNE_28885
Aneg05G008660.1	ACNE_28886
Aneg12G008090.1	ACNE_28887
Aneg06G019140.1	ACNE_28888
Aneg12G012410.1	ACNE_28889
Aneg07G013110.1	ACNE_28890
Aneg07G001920.1	ACNE_28891
Aneg09G008830.1	ACNE_28892
Aneg13G006500.1	ACNE_28893
Aneg13G009320.1	ACNE_28894
Aneg10G008250.1	ACNE_28895
Aneg13G010080.1	ACNE_28896
