Asac12G016960.1	ACSA_00001
Asac13G017260.1	ACSA_29967
Asac08G014530.1	ACSA_29968
Asac07G019240.1	ACSA_29969
Asac01G040090.1	ACSA_29970
Asac03G011560.1	ACSA_29971
Asac04G020100.1	ACSA_29972
Asac01G039870.1	ACSA_29973
Asac08G024820.1	ACSA_29974
Asac02G014780.1	ACSA_29975
Asac01G003980.1	ACSA_29976
Asac11G014410.1	ACSA_29977
Asac01G003870.1	ACSA_29978
Asac030S000050.1	ACSA_29979
Asac01G031240.1	ACSA_29980
Asac01G003370.1	ACSA_29981
Asac01G014750.1	ACSA_29982
Asac06G008210.1	ACSA_29983
Asac09G016680.1	ACSA_29984
Asac02G028450.1	ACSA_29985
Asac02G040280.1	ACSA_29986
Asac07G022930.1	ACSA_29987
Asac01G015980.1	ACSA_29988
Asac02G003570.1	ACSA_29989
Asac01G029120.1	ACSA_29990
Asac08G005780.1	ACSA_29991
Asac12G017340.1	ACSA_29992
Asac04G007620.1	ACSA_29993
Asac05G019480.1	ACSA_29994
Asac12G023540.1	ACSA_29995
Asac12G010450.1	ACSA_29996
Asac10G007200.1	ACSA_29997
Asac03G027490.1	ACSA_29998
Asac01G020000.1	ACSA_29999
Asac06G014980.1	ACSA_30000
Asac08G000080.1	ACSA_30001
Asac10G023150.1	ACSA_30002
Asac01G019170.1	ACSA_30003
Asac08G020820.1	ACSA_30004
Asac10G016670.1	ACSA_30005
Asac11G007690.1	ACSA_30006
Asac05G021310.1	ACSA_30007
Asac08G004780.1	ACSA_30008
Asac02G014590.1	ACSA_30009
Asac03G036880.1	ACSA_30010
Asac02G015870.1	ACSA_30011
Asac04G003200.1	ACSA_30012
Asac11G009290.1	ACSA_30013
Asac11G004310.1	ACSA_30014
Asac06G010490.1	ACSA_30015
Asac03G029060.1	ACSA_30016
Asac05G015130.1	ACSA_30017
Asac02G001730.1	ACSA_30018
Asac12G021260.1	ACSA_30019
Asac03G019990.1	ACSA_30020
Asac03G036510.1	ACSA_30021
Asac02G036100.1	ACSA_30022
Asac07G005240.1	ACSA_30023
Asac08G025260.1	ACSA_30024
Asac03G028790.1	ACSA_30025
Asac12G005700.1	ACSA_30026
Asac03G004250.1	ACSA_30027
Asac05G027190.1	ACSA_30028
Asac01G038740.1	ACSA_30029
Asac01G011750.1	ACSA_30030
Asac08G018400.1	ACSA_30031
Asac07G014980.1	ACSA_30032
Asac02G026140.1	ACSA_30033
Asac13G006470.1	ACSA_30034
Asac08G011620.1	ACSA_30035
Asac09G008690.1	ACSA_30036
Asac10G008630.1	ACSA_30037
Asac11G011380.1	ACSA_30038
Asac13G013430.1	ACSA_30039
Asac12G019300.1	ACSA_30040
Asac10G020020.1	ACSA_30041
Asac02G032950.1	ACSA_30042
Asac06G023350.1	ACSA_30043
Asac12G014370.1	ACSA_30044
Asac13G004980.1	ACSA_30045
Asac059S000030.1	ACSA_30046
Asac08G018700.1	ACSA_30047
Asac01G020300.1	ACSA_30048
Asac02G039490.1	ACSA_30049
Asac06G011730.1	ACSA_30050
Asac02G026770.1	ACSA_30051
Asac07G014830.1	ACSA_30052
Asac09G003520.1	ACSA_30053
Asac11G015160.1	ACSA_30054
Asac09G014290.1	ACSA_30055
Asac10G009270.1	ACSA_30056
Asac09G003140.1	ACSA_30057
Asac02G036200.1	ACSA_30058
Asac03G007590.1	ACSA_30059
Asac13G021340.1	ACSA_30060
Asac05G027900.1	ACSA_30061
Asac01G035520.1	ACSA_30062
Asac10G024710.1	ACSA_30063
Asac03G035500.1	ACSA_30064
Asac08G024600.1	ACSA_30065
Asac03G022100.1	ACSA_30066
Asac12G020050.1	ACSA_30067
Asac06G019740.1	ACSA_30068
Asac01G024830.1	ACSA_30069
Asac06G024930.1	ACSA_30070
Asac02G011220.1	ACSA_30071
Asac02G002570.1	ACSA_30072
Asac04G003460.1	ACSA_30073
Asac11G010790.1	ACSA_30074
Asac05G016050.1	ACSA_30075
Asac02G028840.1	ACSA_30076
Asac06G017330.1	ACSA_30077
Asac09G017020.1	ACSA_30078
Asac06G001020.1	ACSA_30079
Asac11G017530.1	ACSA_30080
Asac02G023220.1	ACSA_30081
Asac01G008980.1	ACSA_30082
Asac13G012980.1	ACSA_30083
Asac09G013190.1	ACSA_30084
Asac13G022780.1	ACSA_30085
Asac03G000760.1	ACSA_30086
Asac10G015680.1	ACSA_30087
Asac06G016780.1	ACSA_30088
Asac10G022470.1	ACSA_30089
Asac03G032710.1	ACSA_30090
Asac10G008130.1	ACSA_30091
Asac06G021990.1	ACSA_30092
Asac11G017910.1	ACSA_30093
Asac01G030740.1	ACSA_30094
Asac02G017860.1	ACSA_30095
Asac05G009540.1	ACSA_30096
Asac02G015570.1	ACSA_30097
Asac04G005450.1	ACSA_30098
Asac07G024210.1	ACSA_30099
Asac11G022080.1	ACSA_30100
Asac01G019050.1	ACSA_30101
Asac028S000440.1	ACSA_30102
Asac07G024640.1	ACSA_30103
Asac05G010880.1	ACSA_30104
Asac01G022160.1	ACSA_30105
Asac06G007300.1	ACSA_30106
Asac01G035160.1	ACSA_30107
Asac07G000360.1	ACSA_30108
Asac12G001050.1	ACSA_30109
Asac13G011350.1	ACSA_30110
Asac04G004750.1	ACSA_30111
Asac12G013360.1	ACSA_30112
Asac01G008570.1	ACSA_30113
Asac02G033760.1	ACSA_30114
Asac07G003590.1	ACSA_30115
Asac03G027570.1	ACSA_30116
Asac05G003660.1	ACSA_30117
Asac07G009500.1	ACSA_30118
Asac04G004330.1	ACSA_30119
Asac05G027250.1	ACSA_30120
Asac01G020870.1	ACSA_30121
Asac11G015360.1	ACSA_30122
Asac05G031210.1	ACSA_30123
Asac11G004810.1	ACSA_30124
Asac04G018980.1	ACSA_30125
Asac12G023130.1	ACSA_30126
Asac09G016020.1	ACSA_30127
Asac06G013060.1	ACSA_30128
Asac08G011350.1	ACSA_30129
Asac08G015190.1	ACSA_30130
Asac09G016030.1	ACSA_30131
Asac09G028630.1	ACSA_30132
Asac06G000640.1	ACSA_30133
Asac02G001440.1	ACSA_30134
Asac10G022570.1	ACSA_30135
Asac09G001220.1	ACSA_30136
Asac07G002440.1	ACSA_30137
Asac10G004250.1	ACSA_30138
Asac369S000170.1	ACSA_30139
Asac12G016520.1	ACSA_30140
Asac02G027360.1	ACSA_30141
Asac04G002920.1	ACSA_30142
Asac02G001150.1	ACSA_30143
Asac09G029980.1	ACSA_30144
Asac03G026480.1	ACSA_30145
Asac01G017820.1	ACSA_30146
Asac08G010780.1	ACSA_30147
Asac12G003270.1	ACSA_30148
Asac07G000520.1	ACSA_30149
Asac08G010820.1	ACSA_30150
Asac07G001450.1	ACSA_30151
Asac13G010110.1	ACSA_30152
Asac02G015630.1	ACSA_30153
Asac01G038530.1	ACSA_30154
Asac11G004680.1	ACSA_30155
Asac06G000480.1	ACSA_30156
Asac11G010910.1	ACSA_30157
Asac09G017560.1	ACSA_30158
Asac08G016710.1	ACSA_30159
Asac07G011520.1	ACSA_30160
Asac12G007740.1	ACSA_30161
Asac09G019010.1	ACSA_30162
Asac07G015940.1	ACSA_30163
Asac04G011370.1	ACSA_30164
Asac07G000170.1	ACSA_30165
Asac02G028390.1	ACSA_30166
Asac01G006290.1	ACSA_30167
Asac02G017590.1	ACSA_30168
Asac11G007890.1	ACSA_30169
Asac05G018330.1	ACSA_30170
Asac02G036740.1	ACSA_30171
Asac11G023920.1	ACSA_30172
Asac13G011680.1	ACSA_30173
Asac08G002360.1	ACSA_30174
Asac08G018660.1	ACSA_30175
Asac11G015560.1	ACSA_30176
Asac03G007180.1	ACSA_30177
Asac13G017320.1	ACSA_30178
Asac11G003190.1	ACSA_30179
Asac11G021660.1	ACSA_30180
Asac10G015480.1	ACSA_30181
Asac02G018280.1	ACSA_30182
Asac07G011970.1	ACSA_30183
Asac06G021210.1	ACSA_30184
Asac12G011240.1	ACSA_30185
Asac10G006550.1	ACSA_30186
Asac07G013890.1	ACSA_30187
Asac13G022590.1	ACSA_30188
Asac03G027910.1	ACSA_30189
Asac03G030260.1	ACSA_30190
Asac13G013330.1	ACSA_30191
Asac04G016420.1	ACSA_30192
Asac13G021890.1	ACSA_30193
Asac08G010130.1	ACSA_30194
Asac05G026530.1	ACSA_30195
Asac11G014270.1	ACSA_30196
Asac02G019940.1	ACSA_30197
Asac03G005900.1	ACSA_30198
Asac02G005450.1	ACSA_30199
Asac12G019750.1	ACSA_30200
Asac13G021070.1	ACSA_30201
Asac08G013890.1	ACSA_30202
Asac07G000250.1	ACSA_30203
Asac12G006980.1	ACSA_30204
Asac09G016370.1	ACSA_30205
Asac12G002080.1	ACSA_30206
Asac08G001200.1	ACSA_30207
Asac11G018340.1	ACSA_30208
Asac02G003260.1	ACSA_30209
Asac10G021340.1	ACSA_30210
Asac12G006370.1	ACSA_30211
Asac02G027520.1	ACSA_30212
Asac02G037450.1	ACSA_30213
Asac03G027950.1	ACSA_30214
Asac02G033250.1	ACSA_30215
Asac03G012170.1	ACSA_30216
Asac05G032620.1	ACSA_30217
Asac13G022130.1	ACSA_30218
Asac07G014780.1	ACSA_30219
Asac03G015540.1	ACSA_30220
Asac07G013130.1	ACSA_30221
Asac05G017180.1	ACSA_30222
Asac08G008360.1	ACSA_30223
Asac01G024280.1	ACSA_30224
Asac02G004170.1	ACSA_30225
Asac10G016970.1	ACSA_30226
Asac01G004590.1	ACSA_30227
Asac227S000040.1	ACSA_30228
Asac06G003400.1	ACSA_30229
Asac01G033110.1	ACSA_30230
Asac036S000040.1	ACSA_30231
Asac08G011500.1	ACSA_30232
Asac13G016580.1	ACSA_30233
Asac09G012450.1	ACSA_30234
Asac02G032940.1	ACSA_30235
Asac05G034310.1	ACSA_30236
Asac01G020080.1	ACSA_30237
Asac04G002460.1	ACSA_30238
Asac10G003290.1	ACSA_30239
Asac10G002340.1	ACSA_30240
Asac01G039900.1	ACSA_30241
Asac13G003720.1	ACSA_30242
Asac01G037800.1	ACSA_30243
Asac03G004890.1	ACSA_30244
Asac03G008400.1	ACSA_30245
Asac06G016980.1	ACSA_30246
Asac05G012780.1	ACSA_30247
Asac06G011130.1	ACSA_30248
Asac07G022620.1	ACSA_30249
Asac11G006340.1	ACSA_30250
Asac01G040500.1	ACSA_30251
Asac03G001360.1	ACSA_30252
Asac09G027490.1	ACSA_30253
Asac08G005090.1	ACSA_30254
Asac10G013620.1	ACSA_30255
Asac04G010120.1	ACSA_30256
Asac01G031030.1	ACSA_30257
Asac05G033250.1	ACSA_30258
Asac04G012520.1	ACSA_30259
Asac10G019640.1	ACSA_30260
Asac12G024860.1	ACSA_30261
Asac01G037910.1	ACSA_30262
Asac05G031250.1	ACSA_30263
Asac02G005460.1	ACSA_30264
Asac06G011690.1	ACSA_30265
Asac02G009400.1	ACSA_30266
Asac02G014230.1	ACSA_30267
Asac033S000050.1	ACSA_30268
Asac08G016620.1	ACSA_30269
Asac13G018560.1	ACSA_30270
Asac09G028850.1	ACSA_30271
Asac12G015580.1	ACSA_30272
Asac01G040080.1	ACSA_30273
Asac08G015880.1	ACSA_30274
Asac04G002890.1	ACSA_30275
Asac05G025970.1	ACSA_30276
Asac01G025680.1	ACSA_30277
Asac12G007460.1	ACSA_30278
Asac11G009540.1	ACSA_30279
Asac06G005040.1	ACSA_30280
Asac05G025530.1	ACSA_30281
Asac09G007610.1	ACSA_30282
Asac05G000980.1	ACSA_30283
Asac03G023120.1	ACSA_30284
Asac02G041360.1	ACSA_30285
Asac05G002060.1	ACSA_30286
Asac01G000650.1	ACSA_30287
Asac08G015300.1	ACSA_30288
Asac01G024740.1	ACSA_30289
Asac11G007220.1	ACSA_30290
Asac09G017610.1	ACSA_30291
Asac04G023020.1	ACSA_30292
Asac01G033230.1	ACSA_30293
Asac10G014740.1	ACSA_30294
Asac01G032900.1	ACSA_30295
Asac11G020490.1	ACSA_30296
Asac02G041910.1	ACSA_30297
Asac07G022160.1	ACSA_30298
Asac05G007450.1	ACSA_30299
Asac11G016960.1	ACSA_30300
Asac01G041900.1	ACSA_30301
Asac10G007810.1	ACSA_30302
Asac02G036460.1	ACSA_30303
Asac02G024960.1	ACSA_30304
Asac07G013020.1	ACSA_30305
Asac10G000020.1	ACSA_30306
Asac10G012550.1	ACSA_30307
Asac09G001790.1	ACSA_30308
Asac08G015460.1	ACSA_30309
Asac02G017620.1	ACSA_30310
Asac04G006440.1	ACSA_30311
Asac06G009030.1	ACSA_30312
Asac03G036770.1	ACSA_30313
Asac03G027310.1	ACSA_30314
Asac12G019610.1	ACSA_30315
Asac12G024330.1	ACSA_30316
Asac12G004340.1	ACSA_30317
Asac04G009490.1	ACSA_30318
Asac01G018680.1	ACSA_30319
Asac01G031930.1	ACSA_30320
Asac04G013400.1	ACSA_30321
Asac02G024220.1	ACSA_30322
Asac01G023820.1	ACSA_30323
Asac01G027170.1	ACSA_30324
Asac09G024190.1	ACSA_30325
Asac05G028560.1	ACSA_30326
Asac05G018220.1	ACSA_30327
Asac13G012540.1	ACSA_30328
Asac03G026410.1	ACSA_30329
Asac03G019360.1	ACSA_30330
Asac08G011890.1	ACSA_30331
Asac06G023170.1	ACSA_30332
Asac01G022860.1	ACSA_30333
Asac08G025110.1	ACSA_30334
Asac12G004650.1	ACSA_30335
Asac07G022920.1	ACSA_30336
Asac12G015460.1	ACSA_30337
Asac10G000990.1	ACSA_30338
Asac01G036180.1	ACSA_30339
Asac02G024020.1	ACSA_30340
Asac06G016530.1	ACSA_30341
Asac06G022790.1	ACSA_30342
Asac07G000990.1	ACSA_30343
Asac07G010490.1	ACSA_30344
Asac07G018040.1	ACSA_30345
Asac05G015880.1	ACSA_30346
Asac01G018420.1	ACSA_30347
Asac07G017990.1	ACSA_30348
Asac08G007200.1	ACSA_30349
Asac08G011280.1	ACSA_30350
Asac02G021980.1	ACSA_30351
Asac05G007910.1	ACSA_30352
Asac02G004640.1	ACSA_30353
Asac07G012490.1	ACSA_30354
Asac08G013150.1	ACSA_30355
Asac04G010010.1	ACSA_30356
Asac08G012710.1	ACSA_30357
Asac10G020080.1	ACSA_30358
Asac01G026390.1	ACSA_30359
Asac05G007190.1	ACSA_30360
Asac13G019150.1	ACSA_30361
Asac09G028670.1	ACSA_30362
Asac09G011750.1	ACSA_30363
Asac12G003000.1	ACSA_30364
Asac02G040690.1	ACSA_30365
Asac07G015320.1	ACSA_30366
Asac12G012530.1	ACSA_30367
Asac04G011200.1	ACSA_30368
Asac05G030700.1	ACSA_30369
Asac09G026010.1	ACSA_30370
Asac06G001480.1	ACSA_30371
Asac06G005180.1	ACSA_30372
Asac07G005060.1	ACSA_30373
Asac01G006710.1	ACSA_30374
Asac09G012360.1	ACSA_30375
Asac13G019340.1	ACSA_30376
Asac13G019520.1	ACSA_30377
Asac13G003590.1	ACSA_30378
Asac07G015730.1	ACSA_30379
Asac01G016680.1	ACSA_30380
Asac10G023360.1	ACSA_30381
Asac06G018000.1	ACSA_30382
Asac09G008760.1	ACSA_30383
Asac11G005070.1	ACSA_30384
Asac10G015520.1	ACSA_30385
Asac12G014240.1	ACSA_30386
Asac02G025090.1	ACSA_30387
Asac04G004160.1	ACSA_30388
Asac09G014320.1	ACSA_30389
Asac02G038680.1	ACSA_30390
Asac01G011900.1	ACSA_30391
Asac12G002460.1	ACSA_30392
Asac04G016700.1	ACSA_30393
Asac01G021280.1	ACSA_30394
Asac08G023360.1	ACSA_30395
Asac02G038320.1	ACSA_30396
Asac13G016500.1	ACSA_30397
Asac02G017940.1	ACSA_30398
Asac05G021610.1	ACSA_30399
Asac05G026020.1	ACSA_30400
Asac12G022360.1	ACSA_30401
Asac09G010830.1	ACSA_30402
Asac03G015100.1	ACSA_30403
Asac02G027750.1	ACSA_30404
Asac03G036410.1	ACSA_30405
Asac01G023570.1	ACSA_30406
Asac07G002180.1	ACSA_30407
Asac07G010480.1	ACSA_30408
Asac06G012990.1	ACSA_30409
Asac10G017000.1	ACSA_30410
Asac03G021970.1	ACSA_30411
Asac02G031900.1	ACSA_30412
Asac07G004230.1	ACSA_30413
Asac11G001080.1	ACSA_30414
Asac13G007880.1	ACSA_30415
Asac01G035070.1	ACSA_30416
Asac03G001050.1	ACSA_30417
Asac01G034770.1	ACSA_30418
Asac09G021560.1	ACSA_30419
Asac221S000070.1	ACSA_30420
Asac12G022950.1	ACSA_30421
Asac07G018920.1	ACSA_30422
Asac06G020890.1	ACSA_30423
Asac05G020670.1	ACSA_30424
Asac09G020490.1	ACSA_30425
Asac01G017480.1	ACSA_30426
Asac10G016340.1	ACSA_30427
Asac08G002310.1	ACSA_30428
Asac11G003070.1	ACSA_30429
Asac12G006840.1	ACSA_30430
Asac10G006130.1	ACSA_30431
Asac02G038990.1	ACSA_30432
Asac01G010920.1	ACSA_30433
Asac07G019610.1	ACSA_30434
Asac11G004410.1	ACSA_30435
Asac02G010060.1	ACSA_30436
Asac12G019230.1	ACSA_30437
Asac01G038360.1	ACSA_30438
Asac02G008000.1	ACSA_30439
Asac10G001440.1	ACSA_30440
Asac05G022570.1	ACSA_30441
Asac08G020400.1	ACSA_30442
Asac03G005860.1	ACSA_30443
Asac07G009660.1	ACSA_30444
Asac10G003320.1	ACSA_30445
Asac09G023040.1	ACSA_30446
Asac08G009320.1	ACSA_30447
Asac05G028130.1	ACSA_30448
Asac05G002000.1	ACSA_30449
Asac03G004820.1	ACSA_30450
Asac12G009620.1	ACSA_30451
Asac05G024040.1	ACSA_30452
Asac03G036720.1	ACSA_30453
Asac03G003730.1	ACSA_30454
Asac11G003920.1	ACSA_30455
Asac09G027800.1	ACSA_30456
Asac05G023730.1	ACSA_30457
Asac02G006610.1	ACSA_30458
Asac03G003370.1	ACSA_30459
Asac05G018720.1	ACSA_30460
Asac09G019850.1	ACSA_30461
Asac03G005780.1	ACSA_30462
Asac05G009950.1	ACSA_30463
Asac02G003500.1	ACSA_30464
Asac06G018660.1	ACSA_30465
Asac06G006240.1	ACSA_30466
Asac10G003840.1	ACSA_30467
Asac01G040990.1	ACSA_30468
Asac09G025070.1	ACSA_30469
Asac04G020400.1	ACSA_30470
Asac01G016130.1	ACSA_30471
Asac12G000450.1	ACSA_30472
Asac12G016340.1	ACSA_30473
Asac07G014990.1	ACSA_30474
Asac240S000020.1	ACSA_30475
Asac13G021940.1	ACSA_30476
Asac08G002970.1	ACSA_30477
Asac08G015450.1	ACSA_30478
Asac09G003170.1	ACSA_30479
Asac03G017220.1	ACSA_30480
Asac07G020520.1	ACSA_30481
Asac12G009700.1	ACSA_30482
Asac02G010960.1	ACSA_30483
Asac02G016480.1	ACSA_30484
Asac13G006560.1	ACSA_30485
Asac01G022570.1	ACSA_30486
Asac13G003280.1	ACSA_30487
Asac11G021170.1	ACSA_30488
Asac06G002630.1	ACSA_30489
Asac03G004700.1	ACSA_30490
Asac07G014120.1	ACSA_30491
Asac03G011050.1	ACSA_30492
Asac06G011880.1	ACSA_30493
Asac07G007150.1	ACSA_30494
Asac02G013710.1	ACSA_30495
Asac06G026190.1	ACSA_30496
Asac01G018840.1	ACSA_30497
Asac04G008870.1	ACSA_30498
Asac13G002370.1	ACSA_30499
Asac11G003110.1	ACSA_30500
Asac03G000900.1	ACSA_30501
Asac02G030090.1	ACSA_30502
Asac02G032250.1	ACSA_30503
Asac01G013070.1	ACSA_30504
Asac03G010570.1	ACSA_30505
Asac10G012490.1	ACSA_30506
Asac01G040950.1	ACSA_30507
Asac10G022010.1	ACSA_30508
Asac13G006080.1	ACSA_30509
Asac06G012270.1	ACSA_30510
Asac12G015440.1	ACSA_30511
Asac06G000740.1	ACSA_30512
Asac08G008740.1	ACSA_30513
Asac09G012780.1	ACSA_30514
Asac12G018580.1	ACSA_30515
Asac12G002290.1	ACSA_30516
Asac05G016490.1	ACSA_30517
Asac07G016020.1	ACSA_30518
Asac02G023870.1	ACSA_30519
Asac05G034140.1	ACSA_30520
Asac11G006780.1	ACSA_30521
Asac01G041690.1	ACSA_30522
Asac10G008470.1	ACSA_30523
Asac12G004740.1	ACSA_30524
Asac09G017420.1	ACSA_30525
Asac10G005680.1	ACSA_30526
Asac02G010510.1	ACSA_30527
Asac03G012330.1	ACSA_30528
Asac02G027020.1	ACSA_30529
Asac02G020630.1	ACSA_30530
Asac11G003790.1	ACSA_30531
Asac12G017950.1	ACSA_30532
Asac06G012440.1	ACSA_30533
Asac05G013340.1	ACSA_30534
Asac03G010540.1	ACSA_30535
Asac10G014540.1	ACSA_30536
Asac06G003320.1	ACSA_30537
Asac06G018090.1	ACSA_30538
Asac04G017770.1	ACSA_30539
Asac05G023840.1	ACSA_30540
Asac09G013630.1	ACSA_30541
Asac06G022590.1	ACSA_30542
Asac12G016210.1	ACSA_30543
Asac05G004610.1	ACSA_30544
Asac096S000040.1	ACSA_30545
Asac03G030220.1	ACSA_30546
Asac09G013690.1	ACSA_30547
Asac04G014800.1	ACSA_30548
Asac02G041900.1	ACSA_30549
Asac09G009600.1	ACSA_30550
Asac09G021660.1	ACSA_30551
Asac04G021010.1	ACSA_30552
Asac13G020710.1	ACSA_30553
Asac11G015930.1	ACSA_30554
Asac07G011470.1	ACSA_30555
Asac02G033750.1	ACSA_30556
Asac04G023600.1	ACSA_30557
Asac03G035120.1	ACSA_30558
Asac08G009340.1	ACSA_30559
Asac01G030500.1	ACSA_30560
Asac03G030940.1	ACSA_30561
Asac11G010540.1	ACSA_30562
Asac05G034490.1	ACSA_30563
Asac02G012040.1	ACSA_30564
Asac03G019280.1	ACSA_30565
Asac033S000030.1	ACSA_30566
Asac06G023760.1	ACSA_30567
Asac08G010990.1	ACSA_30568
Asac07G023310.1	ACSA_30569
Asac03G008660.1	ACSA_30570
Asac12G012320.1	ACSA_30571
Asac06G023580.1	ACSA_30572
Asac03G031460.1	ACSA_30573
Asac09G015600.1	ACSA_30574
Asac10G006280.1	ACSA_30575
Asac02G033320.1	ACSA_30576
Asac02G030800.1	ACSA_30577
Asac11G019800.1	ACSA_30578
Asac09G020160.1	ACSA_30579
Asac06G024720.1	ACSA_30580
Asac06G022310.1	ACSA_30581
Asac02G026540.1	ACSA_30582
Asac13G001700.1	ACSA_30583
Asac12G021460.1	ACSA_30584
Asac05G024370.1	ACSA_30585
Asac02G004400.1	ACSA_30586
Asac05G025010.1	ACSA_30587
Asac07G019170.1	ACSA_30588
Asac02G019190.1	ACSA_30589
Asac09G027120.1	ACSA_30590
Asac08G013400.1	ACSA_30591
Asac01G033430.1	ACSA_30592
Asac02G025620.1	ACSA_30593
Asac03G024530.1	ACSA_30594
Asac13G015480.1	ACSA_30595
Asac05G020680.1	ACSA_30596
Asac12G003920.1	ACSA_30597
Asac02G013590.1	ACSA_30598
Asac04G016360.1	ACSA_30599
Asac03G007880.1	ACSA_30600
Asac12G004670.1	ACSA_30601
Asac11G017090.1	ACSA_30602
Asac05G006380.1	ACSA_30603
Asac03G015360.1	ACSA_30604
Asac09G018750.1	ACSA_30605
Asac08G022610.1	ACSA_30606
Asac375S000130.1	ACSA_30607
Asac13G017850.1	ACSA_30608
Asac02G024400.1	ACSA_30609
Asac13G019910.1	ACSA_30610
Asac03G025660.1	ACSA_30611
Asac07G005810.1	ACSA_30612
Asac08G013760.1	ACSA_30613
Asac05G032880.1	ACSA_30614
Asac13G004640.1	ACSA_30615
Asac06G005890.1	ACSA_30616
Asac06G021720.1	ACSA_30617
Asac12G005560.1	ACSA_30618
Asac13G009890.1	ACSA_30619
Asac09G002110.1	ACSA_30620
Asac12G008240.1	ACSA_30621
Asac01G008770.1	ACSA_30622
Asac02G004480.1	ACSA_30623
Asac09G015780.1	ACSA_30624
Asac01G027070.1	ACSA_30625
Asac12G008000.1	ACSA_30626
Asac11G013180.1	ACSA_30627
Asac10G006580.1	ACSA_30628
Asac07G005920.1	ACSA_30629
Asac08G003420.1	ACSA_30630
Asac13G012080.1	ACSA_30631
Asac01G030620.1	ACSA_30632
Asac09G002670.1	ACSA_30633
Asac09G013640.1	ACSA_30634
Asac080S000040.1	ACSA_30635
Asac06G021960.1	ACSA_30636
Asac02G022530.1	ACSA_30637
Asac01G025400.1	ACSA_30638
Asac02G033660.1	ACSA_30639
Asac06G017040.1	ACSA_30640
Asac03G030110.1	ACSA_30641
Asac07G001690.1	ACSA_30642
Asac07G016480.1	ACSA_30643
Asac01G003000.1	ACSA_30644
Asac13G022040.1	ACSA_30645
Asac05G020660.1	ACSA_30646
Asac06G020540.1	ACSA_30647
Asac05G013460.1	ACSA_30648
Asac09G006460.1	ACSA_30649
Asac08G012910.1	ACSA_30650
Asac08G024620.1	ACSA_30651
Asac05G010930.1	ACSA_30652
Asac04G025090.1	ACSA_30653
Asac10G002180.1	ACSA_30654
Asac02G036360.1	ACSA_30655
Asac018S000010.1	ACSA_30656
Asac09G028080.1	ACSA_30657
Asac05G002120.1	ACSA_30658
Asac03G006980.1	ACSA_30659
Asac09G013340.1	ACSA_30660
Asac12G006680.1	ACSA_30661
Asac08G010120.1	ACSA_30662
Asac06G022050.1	ACSA_30663
Asac01G011510.1	ACSA_30664
Asac03G009370.1	ACSA_30665
Asac10G025200.1	ACSA_30666
Asac08G010930.1	ACSA_30667
Asac01G013600.1	ACSA_30668
Asac04G000510.1	ACSA_30669
Asac02G034890.1	ACSA_30670
Asac03G014640.1	ACSA_30671
Asac11G023480.1	ACSA_30672
Asac10G010430.1	ACSA_30673
Asac02G021220.1	ACSA_30674
Asac02G005320.1	ACSA_30675
Asac09G020260.1	ACSA_30676
Asac05G013260.1	ACSA_30677
Asac12G007490.1	ACSA_30678
Asac05G015200.1	ACSA_30679
Asac11G023940.1	ACSA_30680
Asac06G001010.1	ACSA_30681
Asac11G010650.1	ACSA_30682
Asac03G029430.1	ACSA_30683
Asac06G024460.1	ACSA_30684
Asac05G003590.1	ACSA_30685
Asac13G005080.1	ACSA_30686
Asac11G007320.1	ACSA_30687
Asac06G024360.1	ACSA_30688
Asac06G021070.1	ACSA_30689
Asac06G013180.1	ACSA_30690
Asac07G013720.1	ACSA_30691
Asac07G020360.1	ACSA_30692
Asac07G011230.1	ACSA_30693
Asac06G005790.1	ACSA_30694
Asac07G018280.1	ACSA_30695
Asac03G009600.1	ACSA_30696
Asac02G040450.1	ACSA_30697
Asac07G005340.1	ACSA_30698
Asac11G013310.1	ACSA_30699
Asac07G023350.1	ACSA_30700
Asac05G001040.1	ACSA_30701
Asac13G000040.1	ACSA_30702
Asac01G042160.1	ACSA_30703
Asac11G016050.1	ACSA_30704
Asac12G007540.1	ACSA_30705
Asac12G015950.1	ACSA_30706
Asac07G015830.1	ACSA_30707
Asac07G015370.1	ACSA_30708
Asac03G007730.1	ACSA_30709
Asac01G037430.1	ACSA_30710
Asac09G020700.1	ACSA_30711
Asac12G000520.1	ACSA_30712
Asac13G016700.1	ACSA_30713
Asac01G003880.1	ACSA_30714
Asac09G002850.1	ACSA_30715
Asac01G018390.1	ACSA_30716
Asac10G008760.1	ACSA_30717
Asac03G023240.1	ACSA_30718
Asac03G021330.1	ACSA_30719
Asac01G026900.1	ACSA_30720
Asac01G028320.1	ACSA_30721
Asac02G032890.1	ACSA_30722
Asac03G006490.1	ACSA_30723
Asac03G022190.1	ACSA_30724
Asac05G009100.1	ACSA_30725
Asac13G020260.1	ACSA_30726
Asac08G020670.1	ACSA_30727
Asac03G018770.1	ACSA_30728
Asac13G017100.1	ACSA_30729
Asac13G016250.1	ACSA_30730
Asac07G014910.1	ACSA_30731
Asac13G002340.1	ACSA_30732
Asac09G002440.1	ACSA_30733
Asac03G007090.1	ACSA_30734
Asac02G018370.1	ACSA_30735
Asac13G020200.1	ACSA_30736
Asac043S000020.1	ACSA_30737
Asac06G019210.1	ACSA_30738
Asac08G004050.1	ACSA_30739
Asac13G003120.1	ACSA_30740
Asac10G020050.1	ACSA_30741
Asac13G003360.1	ACSA_30742
